District Enrollment 01/29/21,Approx. District On-Campus Enrollment 01/29/21,Cumulative Student Cases 08/01/21,Cumulative Staff Cases 08/01/21,% District On-Campus 01/29/21,% Students with COVID 08/01/21,Cumulative Student Cases 07/25/21,Cumulative Staff Cases 07/25/21,% Students with COVID 07/25/21,Cumulative Student Cases 07/18/21,Cumulative Staff Cases 07/18/21,% Students with COVID 07/18/21,Cumulative Student Cases 07/11/21,Cumulative Staff Cases 07/11/21,% Students with COVID 07/11/21,Cumulative Student Cases 07/04/21,Cumulative Staff Cases 07/04/21,% Students with COVID 07/04/21,Cumulative Student Cases 06/27/21,Cumulative Staff Cases 06/27/21,% Students with COVID 06/27/21,Cumulative Student Cases 06/20/21,Cumulative Staff Cases 06/20/21,% Students with COVID 06/20/21,Cumulative Student Cases 06/13/21,Cumulative Staff Cases 06/13/21,% Students with COVID 06/13/21,Cumulative Student Cases 06/06/21,Cumulative Staff Cases 06/06/21,% Students with COVID 06/06/21,Cumulative Student Cases 05/30/21,Cumulative Staff Cases 05/30/21,% Students with COVID 05/30/21,Cumulative Student Cases 05/23/21,Cumulative Staff Cases 05/23/21,% Students with COVID 05/23/21,Cumulative Student Cases 05/16/21,Cumulative Staff Cases 05/16/21,% Students with COVID 05/16/21,Cumulative Student Cases 05/09/21,Cumulative Staff Cases 05/09/21,% Students with COVID 05/09/21,Cumulative Student Cases 05/02/21,Cumulative Staff Cases 05/02/21,% Students with COVID 05/02/21,Cumulative Student Cases 04/25/21,Cumulative Staff Cases 04/25/21,% Students with COVID 04/25/21,Cumulative Student Cases 04/18/21,Cumulative Staff Cases 04/18/21,% Students with COVID 04/18/21,Cumulative Student Cases 04/11/21,Cumulative Staff Cases 04/11/21,% Students with COVID 04/11/21,Cumulative Student Cases 04/04/21,Cumulative Staff Cases 04/04/21,% Students with COVID 04/04/21,Cumulative Student Cases 03/28/21,Cumulative Staff Cases 03/28/21,% Students with COVID 03/28/21,Cumulative Student Cases 03/21/21,Cumulative Staff Cases 03/21/21,% Students with COVID 03/21/21,Cumulative Student Cases 03/14/21,Cumulative Staff Cases 03/14/21,% Students with COVID 03/14/21,Cumulative Student Cases 03/07/21,Cumulative Staff Cases 03/07/21,% Students with COVID 03/07/21,Cumulative Student Cases 02/28/21,Cumulative Staff Cases 02/28/21,% Students with COVID 02/28/21,District Enrollment 10/30/20,Approx. District On-Campus Enrollment 10/30/20,Cumulative Student Cases 02/21/21,Cumulative Staff Cases 02/21/21,% District On-Campus 10/30/20,% Students with COVID 02/21/21,Cumulative Student Cases 02/14/21,Cumulative Staff Cases 02/14/21,% Students with COVID 02/14/21,Cumulative Student Cases 02/07/21,Cumulative Staff Cases 02/07/21,% Students with COVID 02/07/21,Cumulative Student Cases 01/31/21,Cumulative Staff Cases 01/31/21,% Students with COVID 01/31/21,Cumulative Student Cases 01/24/21,Cumulative Staff Cases 01/24/21,% Students with COVID 01/24/21,Cumulative Student Cases 01/17/21,Cumulative Staff Cases 01/17/21,% Students with COVID 01/17/21,Cumulative Student Cases 01/10/21,Cumulative Staff Cases 01/10/21,% Students with COVID 01/10/21,Cumulative Student Cases 01/03/21,Cumulative Staff Cases 01/03/21,% Students with COVID 01/03/21,Cumulative Student Cases 12/27/20,Cumulative Staff Cases 12/27/20,% Students with COVID 12/27/20,Cumulative Student Cases 12/20/20,Cumulative Staff Cases 12/20/20,% Students with COVID 12/20/20,Cumulative Student Cases 12/13/20,Cumulative Staff Cases 12/13/20,% Students with COVID 12/13/20,Cumulative Student Cases 12/06/20,Cumulative Staff Cases 12/06/20,% Students with COVID 12/06/20,Cumulative Student Cases 11/29/20,Cumulative Staff Cases 11/29/20,% Students with COVID 11/29/20,Cumulative Student Cases 11/22/20,Cumulative Staff Cases 11/22/20,% Students with COVID 11/22/20,Cumulative Staff Cases 11/15/20,Cumulative Student Cases 11/15/20,% Students with COVID 11/15/20,District Enrollment 09/28/20,Approx. District On-Campus Enrollment 09/28/20,Cumulative Staff Cases 11/08/20,% District On-Campus 09/28/20,Cumulative Student Cases 11/08/20,% Students with COVID 11/08/20,Cumulative Staff Cases 11/01/20,Cumulative Student Cases 11/01/20,% Students with COVID 11/01/20,Cumulative Staff Cases 10/25/20,Cumulative Student Cases 10/25/20,% Students with COVID 10/25/20,Cumulative Staff Cases 10/18/20,Cumulative Student Cases 10/18/20,% Students with COVID 10/18/20,Cumulative Staff Cases 10/11/20,Cumulative Student Cases 10/11/20,% Students with COVID 10/11/20,District Enrollment First Week,Approx. District On-Campus Enrollment First Week,Cumulative Staff Cases 10/04/20,% District On-Campus First Week,Cumulative Student Cases 10/04/20,% Students with COVID 10/04/20,Cumulative Staff Cases 09/27/20,Cumulative Student Cases 09/27/20,% Students with COVID 09/27/20,District #
550.0,548.0,3.0,10.0,0.9963636363636363,0.005454545454545455,3.0,10.0,0.005454545454545455,3.0,10.0,0.005454545454545455,3.0,10.0,0.005454545454545455,3.0,10.0,0.005454545454545455,3.0,10.0,0.005454545454545455,3.0,10.0,0.005454545454545455,3.0,10.0,0.005454545454545455,3.0,10.0,0.005454545454545455,3.0,10.0,0.005454545454545455,3.0,10.0,0.005454545454545455,3.0,10.0,0.005454545454545455,3.0,10.0,0.005454545454545455,3.0,10.0,0.005454545454545455,3.0,10.0,0.005454545454545455,3.0,10.0,0.005454545454545455,3.0,10.0,0.005454545454545455,3.0,10.0,0.005454545454545455,3.0,10.0,0.005454545454545455,3.0,10.0,0.005454545454545455,3.0,10.0,0.005454545454545455,3.0,10.0,0.005454545454545455,3.0,9.0,0.005454545454545455,548.0,524.0,3.0,9.0,0.9562043795620438,0.005474452554744526,3.0,9.0,0.005474452554744526,3.0,9.0,0.005474452554744526,3.0,9.0,0.005474452554744526,3.0,9.0,0.005474452554744526,3.0,9.0,0.005474452554744526,3.0,8.0,0.005474452554744526,3.0,8.0,0.005474452554744526,3.0,8.0,0.005474452554744526,3.0,8.0,0.005474452554744526,3.0,6.0,0.005474452554744526,3.0,5.0,0.005474452554744526,3.0,4.0,0.005474452554744526,3.0,4.0,0.005474452554744526,4.0,16.0,0.029197080291970802,530.0,517.0,4.0,0.9754716981132076,5.0,0.009433962264150943,2.0,1.0,0.0018867924528301887,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,520.0,504.0,1.0,0.9692307692307692,0.0,0.0,1.0,0.0,0.0,185902
1081.0,1045.0,27.0,25.0,0.9666975023126735,0.02497687326549491,27.0,25.0,0.02497687326549491,27.0,25.0,0.02497687326549491,27.0,25.0,0.02497687326549491,27.0,25.0,0.02497687326549491,27.0,25.0,0.02497687326549491,27.0,25.0,0.02497687326549491,27.0,25.0,0.02497687326549491,27.0,25.0,0.02497687326549491,27.0,25.0,0.02497687326549491,27.0,25.0,0.02497687326549491,27.0,25.0,0.02497687326549491,27.0,25.0,0.02497687326549491,27.0,25.0,0.02497687326549491,27.0,25.0,0.02497687326549491,27.0,25.0,0.02497687326549491,27.0,25.0,0.02497687326549491,27.0,25.0,0.02497687326549491,27.0,25.0,0.02497687326549491,27.0,25.0,0.02497687326549491,27.0,25.0,0.02497687326549491,27.0,25.0,0.02497687326549491,27.0,25.0,0.02497687326549491,1080.0,1041.0,27.0,25.0,0.9638888888888889,0.025,27.0,25.0,0.025,27.0,25.0,0.025,27.0,25.0,0.025,27.0,24.0,0.025,27.0,24.0,0.025,27.0,24.0,0.025,27.0,24.0,0.025,27.0,24.0,0.025,27.0,24.0,0.025,23.0,24.0,0.021296296296296296,23.0,24.0,0.021296296296296296,19.0,18.0,0.017592592592592594,19.0,18.0,0.017592592592592594,18.0,19.0,0.017592592592592594,974.0,924.0,16.0,0.9486652977412731,15.0,0.015400410677618069,15.0,13.0,0.013347022587268994,10.0,12.0,0.012320328542094456,8.0,10.0,0.01026694045174538,8.0,10.0,0.01026694045174538,1029.0,946.0,6.0,0.9193391642371235,10.0,0.009718172983479106,4.0,7.0,0.006802721088435374,185903
184.0,182.0,0.0,0.0,0.9891304347826086,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0,180.0,,,0.989010989010989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.0,180.0,,0.994475138121547,,,,,,,,,,,,,,,,,,,,,,,,185904
228.0,195.0,0.0,0.0,0.8552631578947368,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.0,196.0,,,0.8132780082987552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.0,185.0,,0.7551020408163265,,,,,,,,,,,,,,,240.0,60.0,,0.25,,,,,,186901
2296.0,1551.0,45.0,34.0,0.6755226480836237,0.0195993031358885,45.0,34.0,0.0195993031358885,45.0,34.0,0.0195993031358885,45.0,34.0,0.0195993031358885,45.0,34.0,0.0195993031358885,45.0,34.0,0.0195993031358885,45.0,34.0,0.0195993031358885,45.0,34.0,0.0195993031358885,45.0,34.0,0.0195993031358885,45.0,34.0,0.0195993031358885,45.0,34.0,0.0195993031358885,45.0,34.0,0.0195993031358885,45.0,34.0,0.0195993031358885,45.0,34.0,0.0195993031358885,45.0,34.0,0.0195993031358885,45.0,34.0,0.0195993031358885,45.0,34.0,0.0195993031358885,45.0,34.0,0.0195993031358885,45.0,34.0,0.0195993031358885,45.0,34.0,0.0195993031358885,45.0,34.0,0.0195993031358885,45.0,34.0,0.0195993031358885,45.0,34.0,0.0195993031358885,2294.0,1563.0,45.0,34.0,0.6813426329555362,0.01961639058413252,45.0,34.0,0.01961639058413252,43.0,34.0,0.018744551002615517,42.0,33.0,0.018308631211857017,41.0,32.0,0.017872711421098517,38.0,31.0,0.016564952048823016,38.0,31.0,0.016564952048823016,38.0,31.0,0.016564952048823016,35.0,29.0,0.015257192676547515,32.0,26.0,0.013949433304272014,32.0,26.0,0.013949433304272014,27.0,18.0,0.011769834350479512,27.0,18.0,0.011769834350479512,3.0,14.0,0.0013077593722755014,14.0,18.0,0.007846556233653008,2210.0,1341.0,13.0,0.606787330316742,15.0,0.006787330316742082,13.0,15.0,0.006787330316742082,13.0,11.0,0.004977375565610859,12.0,9.0,0.004072398190045249,8.0,7.0,0.003167420814479638,2016.0,687.0,8.0,0.34077380952380953,7.0,0.003472222222222222,5.0,4.0,0.001984126984126984,186902
336.0,313.0,3.0,1.0,0.9315476190476191,0.008928571428571428,3.0,1.0,0.008928571428571428,3.0,1.0,0.008928571428571428,3.0,1.0,0.008928571428571428,3.0,1.0,0.008928571428571428,3.0,1.0,0.008928571428571428,3.0,1.0,0.008928571428571428,3.0,1.0,0.008928571428571428,3.0,1.0,0.008928571428571428,3.0,1.0,0.008928571428571428,3.0,1.0,0.008928571428571428,3.0,1.0,0.008928571428571428,3.0,1.0,0.008928571428571428,3.0,1.0,0.008928571428571428,3.0,1.0,0.008928571428571428,3.0,1.0,0.008928571428571428,3.0,1.0,0.008928571428571428,3.0,1.0,0.008928571428571428,3.0,1.0,0.008928571428571428,3.0,1.0,0.008928571428571428,3.0,1.0,0.008928571428571428,3.0,1.0,0.008928571428571428,3.0,1.0,0.008928571428571428,338.0,318.0,3.0,1.0,0.9408284023668639,0.008875739644970414,3.0,1.0,0.008875739644970414,3.0,1.0,0.008875739644970414,3.0,1.0,0.008875739644970414,3.0,1.0,0.008875739644970414,3.0,1.0,0.008875739644970414,3.0,1.0,0.008875739644970414,3.0,1.0,0.008875739644970414,3.0,1.0,0.008875739644970414,3.0,1.0,0.008875739644970414,3.0,1.0,0.008875739644970414,3.0,1.0,0.008875739644970414,3.0,1.0,0.008875739644970414,3.0,1.0,0.008875739644970414,1.0,1.0,0.0029585798816568047,324.0,287.0,1.0,0.8858024691358025,1.0,0.0030864197530864196,1.0,1.0,0.0030864197530864196,1.0,1.0,0.0030864197530864196,1.0,0.0,0.0,1.0,0.0,0.0,338.0,275.0,1.0,0.8136094674556213,0.0,0.0,1.0,0.0,0.0,186903
509.0,494.0,6.0,5.0,0.9705304518664047,0.011787819253438114,6.0,5.0,0.011787819253438114,6.0,5.0,0.011787819253438114,6.0,5.0,0.011787819253438114,6.0,5.0,0.011787819253438114,6.0,5.0,0.011787819253438114,6.0,5.0,0.011787819253438114,6.0,5.0,0.011787819253438114,6.0,5.0,0.011787819253438114,6.0,5.0,0.011787819253438114,6.0,5.0,0.011787819253438114,6.0,5.0,0.011787819253438114,6.0,5.0,0.011787819253438114,6.0,5.0,0.011787819253438114,6.0,5.0,0.011787819253438114,6.0,5.0,0.011787819253438114,6.0,5.0,0.011787819253438114,6.0,5.0,0.011787819253438114,6.0,5.0,0.011787819253438114,6.0,5.0,0.011787819253438114,6.0,5.0,0.011787819253438114,6.0,5.0,0.011787819253438114,6.0,5.0,0.011787819253438114,526.0,494.0,6.0,5.0,0.9391634980988594,0.011406844106463879,6.0,5.0,0.011406844106463879,6.0,5.0,0.011406844106463879,6.0,5.0,0.011406844106463879,6.0,5.0,0.011406844106463879,6.0,5.0,0.011406844106463879,6.0,5.0,0.011406844106463879,6.0,5.0,0.011406844106463879,6.0,5.0,0.011406844106463879,6.0,5.0,0.011406844106463879,6.0,5.0,0.011406844106463879,6.0,5.0,0.011406844106463879,6.0,5.0,0.011406844106463879,5.0,4.0,0.009505703422053232,4.0,5.0,0.009505703422053232,501.0,465.0,4.0,0.9281437125748503,5.0,0.00998003992015968,3.0,3.0,0.005988023952095809,3.0,3.0,0.005988023952095809,2.0,3.0,0.005988023952095809,2.0,3.0,0.005988023952095809,480.0,336.0,2.0,0.7,2.0,0.004166666666666667,1.0,0.0,0.0,187901
247.0,225.0,0.0,1.0,0.9109311740890689,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,254.0,238.0,0.0,1.0,0.937007874015748,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,259.0,171.0,1.0,0.6602316602316602,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,245.0,127.0,1.0,0.5183673469387755,0.0,0.0,1.0,0.0,0.0,187903
787.0,773.0,3.0,5.0,0.9822109275730623,0.0038119440914866584,3.0,5.0,0.0038119440914866584,3.0,5.0,0.0038119440914866584,3.0,5.0,0.0038119440914866584,3.0,5.0,0.0038119440914866584,3.0,5.0,0.0038119440914866584,3.0,5.0,0.0038119440914866584,3.0,5.0,0.0038119440914866584,3.0,5.0,0.0038119440914866584,3.0,5.0,0.0038119440914866584,3.0,5.0,0.0038119440914866584,3.0,5.0,0.0038119440914866584,3.0,5.0,0.0038119440914866584,3.0,5.0,0.0038119440914866584,3.0,5.0,0.0038119440914866584,3.0,5.0,0.0038119440914866584,3.0,5.0,0.0038119440914866584,3.0,5.0,0.0038119440914866584,3.0,5.0,0.0038119440914866584,3.0,5.0,0.0038119440914866584,3.0,5.0,0.0038119440914866584,3.0,5.0,0.0038119440914866584,3.0,5.0,0.0038119440914866584,790.0,725.0,3.0,5.0,0.9177215189873418,0.0037974683544303796,3.0,5.0,0.0037974683544303796,3.0,5.0,0.0037974683544303796,3.0,5.0,0.0037974683544303796,3.0,5.0,0.0037974683544303796,3.0,5.0,0.0037974683544303796,3.0,5.0,0.0037974683544303796,3.0,5.0,0.0037974683544303796,3.0,5.0,0.0037974683544303796,3.0,5.0,0.0037974683544303796,3.0,5.0,0.0037974683544303796,3.0,5.0,0.0037974683544303796,3.0,4.0,0.0037974683544303796,3.0,4.0,0.0037974683544303796,4.0,4.0,0.005063291139240506,779.0,665.0,4.0,0.8536585365853658,4.0,0.005134788189987163,4.0,4.0,0.005134788189987163,4.0,4.0,0.005134788189987163,4.0,4.0,0.005134788189987163,3.0,2.0,0.0025673940949935813,771.0,588.0,2.0,0.7626459143968871,2.0,0.0025940337224383916,2.0,2.0,0.0025940337224383916,187904
203.0,203.0,0.0,6.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,204.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,3.0,9.0,0.04411764705882353,201.0,168.0,6.0,0.835820895522388,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,,,,,,,197.0,154.0,,0.7817258883248731,,,,,,187906
3789.0,3789.0,135.0,53.0,1.0,0.035629453681710214,135.0,50.0,0.035629453681710214,134.0,50.0,0.035365531802586433,134.0,50.0,0.035365531802586433,134.0,50.0,0.035365531802586433,134.0,50.0,0.035365531802586433,134.0,50.0,0.035365531802586433,134.0,50.0,0.035365531802586433,134.0,50.0,0.035365531802586433,134.0,50.0,0.035365531802586433,134.0,50.0,0.035365531802586433,129.0,49.0,0.034045922406967535,129.0,49.0,0.034045922406967535,128.0,49.0,0.03378200052784376,124.0,49.0,0.032726313011348644,117.0,49.0,0.030878859857482184,108.0,46.0,0.028503562945368172,108.0,46.0,0.028503562945368172,101.0,45.0,0.026656109791501716,98.0,45.0,0.025864344154130376,93.0,45.0,0.02454473475851148,93.0,45.0,0.02454473475851148,93.0,45.0,0.02454473475851148,3809.0,3809.0,81.0,42.0,1.0,0.021265423995799424,81.0,42.0,0.021265423995799424,81.0,42.0,0.021265423995799424,74.0,40.0,0.01942767130480441,65.0,34.0,0.017064846416382253,48.0,25.0,0.01260173273825151,44.0,25.0,0.011551588343397217,44.0,25.0,0.011551588343397217,44.0,25.0,0.011551588343397217,44.0,25.0,0.011551588343397217,44.0,24.0,0.011551588343397217,42.0,21.0,0.011026516145970071,34.0,11.0,0.008926227356261486,34.0,11.0,0.008926227356261486,10.0,20.0,0.005250721974271462,3831.0,3308.0,10.0,0.863482119551031,20.0,0.0052205690420255805,9.0,17.0,0.004437483685721744,9.0,14.0,0.0036543983294179067,8.0,13.0,0.0033933698773166276,4.0,10.0,0.0026102845210127902,3650.0,2637.0,4.0,0.7224657534246576,10.0,0.0027397260273972603,4.0,8.0,0.002191780821917808,187907
1155.0,1123.0,39.0,19.0,0.9722943722943723,0.033766233766233764,39.0,19.0,0.033766233766233764,38.0,17.0,0.0329004329004329,38.0,17.0,0.0329004329004329,38.0,17.0,0.0329004329004329,38.0,17.0,0.0329004329004329,38.0,17.0,0.0329004329004329,38.0,17.0,0.0329004329004329,38.0,17.0,0.0329004329004329,38.0,17.0,0.0329004329004329,38.0,17.0,0.0329004329004329,38.0,17.0,0.0329004329004329,38.0,15.0,0.0329004329004329,35.0,15.0,0.030303030303030304,29.0,15.0,0.025108225108225107,3.0,13.0,0.0025974025974025974,3.0,12.0,0.0025974025974025974,3.0,12.0,0.0025974025974025974,3.0,12.0,0.0025974025974025974,3.0,12.0,0.0025974025974025974,3.0,12.0,0.0025974025974025974,3.0,11.0,0.0025974025974025974,3.0,11.0,0.0025974025974025974,1180.0,1088.0,3.0,11.0,0.9220338983050848,0.002542372881355932,3.0,11.0,0.002542372881355932,3.0,9.0,0.002542372881355932,3.0,9.0,0.002542372881355932,3.0,7.0,0.002542372881355932,3.0,6.0,0.002542372881355932,3.0,6.0,0.002542372881355932,3.0,4.0,0.002542372881355932,3.0,4.0,0.002542372881355932,3.0,4.0,0.002542372881355932,3.0,4.0,0.002542372881355932,3.0,4.0,0.002542372881355932,3.0,7.0,0.002542372881355932,3.0,2.0,0.002542372881355932,2.0,2.0,0.001694915254237288,1166.0,982.0,1.0,0.8421955403087479,1.0,0.0008576329331046312,1.0,1.0,0.0008576329331046312,1.0,1.0,0.0008576329331046312,1.0,1.0,0.0008576329331046312,1.0,0.0,0.0,1138.0,885.0,1.0,0.7776801405975395,0.0,0.0,1.0,0.0,0.0,187910
30851.0,27741.0,1655.0,940.0,0.8991928948818515,0.053644938575734984,1650.0,940.0,0.05348286927490195,1647.0,937.0,0.053385627694402124,1646.0,936.0,0.05335321383423552,1646.0,936.0,0.05335321383423552,1646.0,936.0,0.05335321383423552,1646.0,936.0,0.05335321383423552,1645.0,936.0,0.05332079997406891,1645.0,936.0,0.05332079997406891,1645.0,936.0,0.05332079997406891,1640.0,936.0,0.05315873067323588,1636.0,933.0,0.053029075232569445,1623.0,932.0,0.05260769505040355,1605.0,923.0,0.05202424556740462,1599.0,919.0,0.05182976240640498,1583.0,915.0,0.05131114064373926,1578.0,915.0,0.05114907134290623,1567.0,915.0,0.05079251888107355,1563.0,915.0,0.050662863440407116,1558.0,916.0,0.05050079413957408,1558.0,916.0,0.05050079413957408,1555.0,915.0,0.05040355255907426,1549.0,914.0,0.05020906939807462,31402.0,26649.0,1538.0,911.0,0.8486402139991084,0.048977772116425705,1510.0,896.0,0.04808610916502134,1510.0,896.0,0.04808610916502134,1468.0,885.0,0.046748614737914786,1444.0,868.0,0.045984332208139606,1401.0,844.0,0.044614992675625756,1369.0,825.0,0.04359594930259219,1338.0,811.0,0.042608751034965926,1332.0,809.0,0.04241768040252213,1324.0,795.0,0.04216291955926374,1275.0,772.0,0.0406025093943061,1206.0,743.0,0.038405197121202474,1061.0,684.0,0.03378765683714413,778.0,467.0,0.024775492006878543,467.0,778.0,0.024775492006878543,31379.0,25615.0,393.0,0.8163102712004844,603.0,0.01921667357149686,315.0,480.0,0.015296854584276109,250.0,413.0,0.013161668631887568,173.0,299.0,0.009528665668121992,124.0,221.0,0.007042926798177125,31494.0,25531.0,85.0,0.8106623483838191,150.0,0.004762811964183654,59.0,92.0,0.002921191338032641,188901
1296.0,1283.0,103.0,65.0,0.9899691358024691,0.07947530864197531,103.0,65.0,0.07947530864197531,103.0,65.0,0.07947530864197531,103.0,65.0,0.07947530864197531,103.0,65.0,0.07947530864197531,103.0,65.0,0.07947530864197531,103.0,65.0,0.07947530864197531,103.0,65.0,0.07947530864197531,103.0,65.0,0.07947530864197531,103.0,65.0,0.07947530864197531,103.0,65.0,0.07947530864197531,103.0,65.0,0.07947530864197531,103.0,65.0,0.07947530864197531,103.0,65.0,0.07947530864197531,103.0,65.0,0.07947530864197531,103.0,65.0,0.07947530864197531,103.0,65.0,0.07947530864197531,103.0,65.0,0.07947530864197531,103.0,65.0,0.07947530864197531,103.0,65.0,0.07947530864197531,103.0,65.0,0.07947530864197531,103.0,64.0,0.07947530864197531,103.0,62.0,0.07947530864197531,1284.0,1160.0,102.0,61.0,0.9034267912772586,0.0794392523364486,102.0,61.0,0.0794392523364486,3.0,61.0,0.002336448598130841,3.0,61.0,0.002336448598130841,3.0,61.0,0.002336448598130841,3.0,61.0,0.002336448598130841,3.0,59.0,0.002336448598130841,95.0,56.0,0.07398753894080996,95.0,56.0,0.07398753894080996,95.0,55.0,0.07398753894080996,94.0,51.0,0.07320872274143302,91.0,48.0,0.07087227414330217,82.0,42.0,0.06386292834890965,80.0,34.0,0.06230529595015576,16.0,39.0,0.030373831775700934,1297.0,1127.0,16.0,0.8689282960678488,39.0,0.030069390902081727,10.0,30.0,0.02313030069390902,5.0,12.0,0.009252120277563608,5.0,7.0,0.005397070161912105,4.0,6.0,0.004626060138781804,1289.0,1060.0,4.0,0.8223429014740109,6.0,0.004654771140418929,4.0,4.0,0.0031031807602792862,188902
868.0,855.0,58.0,24.0,0.9850230414746544,0.06682027649769585,58.0,24.0,0.06682027649769585,58.0,24.0,0.06682027649769585,58.0,24.0,0.06682027649769585,58.0,24.0,0.06682027649769585,58.0,24.0,0.06682027649769585,58.0,24.0,0.06682027649769585,58.0,24.0,0.06682027649769585,58.0,24.0,0.06682027649769585,58.0,24.0,0.06682027649769585,58.0,24.0,0.06682027649769585,58.0,24.0,0.06682027649769585,58.0,23.0,0.06682027649769585,58.0,23.0,0.06682027649769585,56.0,23.0,0.06451612903225806,56.0,23.0,0.06451612903225806,56.0,23.0,0.06451612903225806,55.0,23.0,0.06336405529953917,55.0,23.0,0.06336405529953917,55.0,23.0,0.06336405529953917,55.0,23.0,0.06336405529953917,55.0,23.0,0.06336405529953917,54.0,23.0,0.06221198156682028,875.0,835.0,54.0,23.0,0.9542857142857143,0.061714285714285715,54.0,23.0,0.061714285714285715,54.0,23.0,0.061714285714285715,53.0,22.0,0.060571428571428575,50.0,22.0,0.05714285714285714,50.0,22.0,0.05714285714285714,3.0,22.0,0.0034285714285714284,47.0,20.0,0.053714285714285714,47.0,20.0,0.053714285714285714,47.0,20.0,0.053714285714285714,43.0,19.0,0.04914285714285714,43.0,19.0,0.04914285714285714,38.0,18.0,0.04342857142857143,3.0,13.0,0.0034285714285714284,13.0,20.0,0.022857142857142857,855.0,768.0,9.0,0.8982456140350877,17.0,0.019883040935672516,5.0,10.0,0.011695906432748537,5.0,10.0,0.011695906432748537,3.0,9.0,0.010526315789473684,1.0,5.0,0.005847953216374269,416.0,349.0,1.0,0.8389423076923077,5.0,0.01201923076923077,1.0,5.0,0.01201923076923077,188903
