"SCHOOL OF EXCELLENCE IN
EDUCATION",'015806,120,0,,,,,,,,*,*,*,*,*,*,*
"SCHOOL OF SCIENCE AND
TECHNOLOGY",'015827,3458,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
"SCHOOL OF SCIENCE AND
TECHNOLOGY DISCOVERY",'015831,4816,0,,,,,,,,,,,,,,
SCHULENBURG ISD,'075903,681,599,,,,,,,,,,,,,,
SCURRY-ROSSER ISD,'129910,1068,866,,,,,,,,,,,,,,
SEAGRAVES ISD,'083901,510,444,,,,,,,,0,1,0,0,0,0,1
SEALY ISD,'008902,2697,1923,0,1,0,1,0,0,2,0,1,4,3,0,1,7
"SEASHORE CHARTER
SCHOOLS",'178808,499,387,,,,,,,,,,,,,,
SEGUIN ISD,'094901,6578,3302,,,,,,,,0,0,0,3,0,2,1
SEMINOLE ISD,'083903,2861,2426,2,0,2,2,0,6,0,2,2,7,4,0,11,4
SER-NINOS CHARTER SCHOOL,'101802,565,11,,,,,,,,*,*,*,*,*,*,*
SEYMOUR ISD,'012901,589,558,,,,,,,,0,0,1,0,0,1,0
SHALLOWATER ISD,'152909,1728,1660,1,0,2,0,0,1,2,1,1,14,6,0,14,8
SHAMROCK ISD,'242902,189,174,,,,,,,,,,,,,,
SHARYLAND ISD,'108911,9519,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
SHELBYVILLE ISD,'210903,760,608,,,,,,,,0,0,3,2,0,1,4
SHELDON ISD,'101924,10080,30,*,*,*,*,*,*,*,*,*,*,*,*,*,*
SHEPHERD ISD,'204904,1780,1382,,,,,,,,,,,,,,
SHERMAN ISD,'091906,2245,1508,3,1,0,2,1,4,1,3,3,9,10,8,11,6
SHINER ISD,'143903,570,545,0,0,0,1,0,0,1,0,0,2,1,0,0,3
SIDNEY ISD,'047905,147,146,,,,,,,,,,,,,,
SIERRA BLANCA ISD,'115902,117,117,,,,,,,,,,,,,,
SILSBEE ISD,'100904,2676,2058,,,,,,,,0,0,0,2,0,2,0
SILVERTON ISD,'023902,179,172,,,,,,,,,,,,,,
SIMMS ISD,'019909,157,130,0,0,0,1,0,0,1,0,0,1,3,0,2,2
SINTON ISD,'205906,2082,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
SIVELLS BEND ISD,'049909,50,33,,,,,,,,,,,,,,
SKIDMORE-TYNAN ISD,'013905,252,0,,,,,,,,*,*,*,*,*,*,*
SLATON ISD,'152903,1313,1165,1,0,0,1,0,1,1,2,1,25,6,6,25,3
SLIDELL ISD,'249908,335,302,,,,,,,,0,0,1,0,0,0,1
SLOCUM ISD,'001909,380,336,,,,,,,,,,,,,,
SMITHVILLE ISD,'011904,1722,948,,,,,,,,0,0,0,1,0,1,0
SMYER ISD,'110906,417,396,,,,,,,,1,1,1,2,0,5,0
SNOOK ISD,'026903,500,375,,,,,,,,0,0,2,1,1,0,2
SNYDER ISD,'208902,2578,1902,3,2,6,6,0,8,9,10,6,9,18,0,11,32
SOCORRO ISD,'071909,46630,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
SOMERSET ISD,'015909,3841,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
SOMERVILLE ISD,'026902,516,344,,,,,,,,,,,,,,
SONORA ISD,'218901,696,546,,,,,,,,0,0,1,0,0,1,0
SOUTH SAN ANTONIO ISD,'015908,6707,0,,,,,,,,*,*,*,*,*,*,*
SOUTH TEXAS ISD,'031916,4281,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
SOUTHLAND ISD,'085903,120,103,,,,,,,,,,,,,,
SOUTHSIDE ISD,'015917,5428,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
SOUTHWEST ISD,'015912,13207,18,,,,,,,,*,*,*,*,*,*,*
"SOUTHWEST PREPARATORY
SCHOOL",'015807,773,0,,,,,,,,,,,,,,
SOUTHWEST SCHOOL,'101838,355,0,,,,,,,,,,,,,,
SPEARMAN ISD,'098904,799,749,0,2,5,13,6,4,10,1,2,9,15,6,11,10
SPLENDORA ISD,'170907,4002,424,0,0,0,1,0,0,1,2,1,7,4,0,10,4
SPRING BRANCH ISD,'101920,32664,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
SPRING CREEK ISD,'117907,105,105,,,,,,,,,,,,,,
SPRING HILL ISD,'092907,1927,1516,0,2,0,0,0,1,1,0,4,6,3,0,1,12
SPRING ISD,'101919,34565,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
SPRINGLAKE-EARTH ISD,'140907,181,168,,,,,,,,1,0,1,1,0,0,3
SPRINGTOWN ISD,'184902,3546,2826,1,0,3,0,0,4,0,5,0,9,2,1,9,6
SPUR ISD,'063903,230,212,,,,,,,,0,5,16,5,5,9,12
SPURGER ISD,'229905,328,56,,,,,,,,0,0,0,1,0,1,0
ST ANTHONY SCHOOL,'057836,338,0,,,,,,,,,,,,,,
"ST MARY'S ACADEMY CHARTER
SCHOOL",'013801,399,188,,,,,,,,0,0,0,2,0,1,1
STAFFORD MSD,'079910,3052,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
STAMFORD ISD,'127906,596,551,0,0,1,2,0,3,0,1,0,3,7,0,9,2
STANTON ISD,'156902,1054,868,0,0,0,1,0,1,0,0,1,1,1,0,3,0
STEP CHARTER SCHOOL,'101859,NR,NR,,,,,,,,,,,,,,
"STEPHEN F AUSTIN STATE
UNIVERSITY CHARTER SCHOOL",'174801,255,209,,,,,,,,3,2,0,1,0,4,2
STEPHENVILLE ISD,'072903,3626,2974,1,3,8,2,0,2,12,10,5,30,14,0,10,49
STERLING CITY ISD,'216901,325,3,,,,,,,,,,,,,,
STOCKDALE ISD,'247906,759,594,0,1,2,0,0,2,1,0,1,2,0,0,2,1
STRATFORD ISD,'211902,550,534,,,,,,,,0,0,1,0,0,1,0
STRAWN ISD,'182905,NR,NR,,,,,,,,,,,,,,
SUDAN ISD,'140908,477,448,,,,,,,,0,1,1,0,0,0,2
SULPHUR BLUFF ISD,'112910,225,214,,,,,,,,1,2,3,1,1,1,5
SULPHUR SPRINGS ISD,'112901,4294,3453,0,0,4,5,0,0,9,4,2,18,18,0,1,41
SUNDOWN ISD,'110907,551,523,0,2,0,0,0,2,0,2,5,0,0,0,7,0
SUNNYVALE ISD,'057919,1994,1297,,,,,,,,1,2,0,2,0,2,3
SUNRAY ISD,'171902,590,566,,,,,,,,0,0,1,0,0,1,0
SWEENY ISD,'020906,1917,0,,,,,,,,*,*,*,*,*,*,*
SWEET HOME ISD,'143905,141,137,,,,,,,,,,,,,,
SWEETWATER ISD,'177902,2034,1635,1,0,0,0,0,0,1,2,1,17,8,2,9,17
TAFT ISD,'205907,897,71,,,,,,,,,,,,,,
TAHOKA ISD,'153904,302,233,,,,,,,,,,,,,,
TARKINGTON ISD,'146907,1539,1539,,,,,,,,,,,,,,
TATUM ISD,'201910,1508,1190,,,,,,,,1,1,4,6,0,0,12
TAYLOR ISD,'246911,2778,0,,,,,,,,,,,,,,
TEAGUE ISD,'081904,1115,949,0,0,3,2,0,0,5,0,0,10,5,0,2,13
"TEKOA ACADEMY OF
ACCELERATED STUDIES STEM
SCHOOL",'123803,333,126,,,,,,,,,,,,,,
TEMPLE ISD,'014909,8126,4836,0,1,8,0,0,0,9,0,3,13,5,0,2,19
TENAHA ISD,'210904,492,379,,,,,,,,2,0,1,5,0,5,3
TERLINGUA CSD,'022004,101,71,,,,,,,,1,1,1,0,3,0,0
TERRELL COUNTY ISD,'222901,119,107,,,,,,,,,,,,,,
TERRELL ISD,'129906,4678,3217,,,,,,,,0,0,2,4,0,6,0
TEXANS CAN ACADEMIES,'057804,193,0,,,,,,,,*,*,*,*,*,*,*
TEXARKANA ISD,'019907,6714,3878,2,1,1,6,0,0,10,9,11,23,38,0,0,81
"TEXAS A&M INTERNATIONAL
UNIVERSITY ISD",'240503,NR,NR,,,,,,,,,,,,,,
"TEXAS ACADEMY OF
LEADERSHIP IN THE
HUMANITIES",'123503,NR,NR,,,,,,,,,,,,,,
TEXAS CITY ISD,'084906,7958,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
"TEXAS COLLEGE
PREPARATORY ACADEMIES",'221801,13241,1851,0,1,1,2,0,3,1,1,4,9,11,1,16,8
"TEXAS EMPOWERMENT
ACADEMY",'227805,336,0,,,,,,,,,,,,,,
"TEXAS JUVENILE JUSTICE
DEPARTMENT",'227622,621,621,0,0,8,3,0,0,11,0,0,16,11,0,0,27
"TEXAS LEADERSHIP PUBLIC
SCHOOLS",'226801,2867,1664,1,1,0,1,0,1,2,3,2,4,2,0,9,2
TEXAS PREPARATORY SCHOOL,'105802,150,57,,,,,,,,,,,,,,
"TEXAS SCH FOR THE BLIND &
VISUALLY IMPAIRED",'227905,126,0,,,,,,,,,,,,,,
TEXAS SCH FOR THE DEAF,'227906,495,0,,,,,,,,,,,,,,
TEXAS SCHOOL OF THE ARTS,'220814,327,0,,,,,,,,,,,,,,
TEXAS SERENITY ACADEMY,'170801,462,0,,,,,,,,,,,,,,
TEXAS TECH UNIVERSITY K-12,'152504,NR,NR,,,,,,,,,,,,,,
TEXHOMA ISD,'211901,108,106,,,,,,,,,,,,,,
TEXLINE ISD,'056902,188,186,,,,,,,,,,,,,,
"THE EXCEL CENTER (FOR
ADULTS)",'227827,490,58,,,,,,,,0,0,1,0,0,1,0
THE GATHERING PLACE,'015841,355,0,,,,,,,,,,,,,,
THE LAWSON ACADEMY,'101864,184,0,,,,,,,,,,,,,,
THE PRO-VISION ACADEMY,'101868,407,0,,,,,,,,,,,,,,
THE RHODES SCHOOL,'101861,NR,NR,,,,,,,,0,0,0,1,0,1,0
THE VARNETT PUBLIC SCHOOL,'101814,1139,0,,,,,,,,,,,,,,
THORNDALE ISD,'166905,219,206,,,,,,,,,,,,,,
THRALL ISD,'246912,765,589,,,,,,,,0,0,0,3,0,1,2
THREE RIVERS ISD,'149902,586,31,,,,,,,,*,*,*,*,*,*,*
THREE WAY ISD,'072901,NR,NR,,,,,,,,0,1,5,1,0,2,5
"THROCKMORTON COLLEGIATE
ISD",'224901,141,1,,,,,,,,,,,,,,
TIDEHAVEN ISD,'158902,254,193,0,0,0,2,0,0,2,2,2,1,3,1,1,6
TIMPSON ISD,'210905,0,0,,,,,,,,*,*,*,*,*,*,*
TIOGA ISD,'091907,NR,NR,,,,,,,,0,0,2,2,0,4,0
TOLAR ISD,'111903,804,732,,,,,,,,0,0,1,0,0,1,0
TOM BEAN ISD,'091918,NR,NR,0,0,1,0,0,0,1,0,1,4,0,0,3,2
TOMBALL ISD,'101921,18667,11390,3,0,9,0,0,11,1,5,1,20,3,0,28,1
TORNILLO ISD,'071908,869,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
"TREETOPS SCHOOL
INTERNATIONAL",'220801,396,0,,,,,,,,,,,,,,
TRENT ISD,'221905,135,115,,,,,,,,0,1,0,1,0,1,1
TRENTON ISD,'074912,710,583,0,0,0,1,0,1,0,0,0,6,4,1,2,7
TRINIDAD ISD,'107907,153,116,,,,,,,,0,0,1,0,0,0,1
TRINITY BASIN PREPARATORY,'057813,3873,101,1,0,0,1,0,0,2,2,0,0,12,0,2,12
TRINITY CHARTER SCHOOL,'046802,387,263,,,,,,,,,,,,,,
TRINITY ISD,'228903,1182,792,,,,,,,,,,,,,,
"TRIUMPH PUBLIC HIGH
SCHOOLS-EL PASO",'071803,137,0,,,,,,,,,,,,,,
"TRIUMPH PUBLIC HIGH
SCHOOLS-LAREDO",'240801,191,0,,,,,,,,,,,,,,
"TRIUMPH PUBLIC HIGH
SCHOOLS-LUBBOCK",'152803,159,41,,,,,,,,,,,,,,
"TRIUMPH PUBLIC HIGH
SCHOOLS-RIO GRANDE VALLEY",'108804,422,0,,,,,,,,,,,,,,
TRIVIUM ACADEMY,'061805,615,369,,,,,,,,0,1,0,0,0,0,1
TROUP ISD,'212904,482,434,,,,,,,,0,0,6,2,0,4,4
TROY ISD,'014910,1542,1341,1,0,0,1,0,1,1,2,0,0,2,0,1,3
TULIA ISD,'219903,936,876,0,0,1,0,0,0,1,2,0,5,1,0,7,1
TULOSO-MIDWAY ISD,'178912,3773,0,,,,,,,,*,*,*,*,*,*,*
TURKEY-QUITAQUE ISD,'096905,193,181,0,1,0,0,0,1,0,0,1,0,0,0,1,0
"TWO DIMENSIONS
PREPARATORY ACADEMY",'101840,370,0,,,,,,,,*,*,*,*,*,*,*
TYLER ISD,'212905,17352,11605,2,0,6,12,0,2,18,15,12,27,38,1,27,64
UME PREPARATORY ACADEMY,'057845,1269,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
UNION GROVE ISD,'230908,713,652,,,,,,,,0,0,15,4,0,7,12
UNION HILL ISD,'230904,321,206,,,,,,,,,,,,,,
UNITED ISD,'240903,41883,72,0,0,0,12,1,5,6,1,0,3,52,2,34,20
UNIVERSAL ACADEMY,'057808,2419,0,,,,,,,,,,,,,,
"UNIVERSITY OF HOUSTON
CHARTER SCHOOL",'101807,89,0,,,,,,,,,,,,,,
UNIVERSITY OF NORTH TEXAS,'061501,354,103,,,,,,,,,,,,,,
"UNIVERSITY OF TEXAS AT
AUSTIN H S",'227506,280,0,,,,,,,,,,,,,,
"UNIVERSITY OF TEXAS
ELEMENTARY CHARTER
SCHOOL",'227819,282,0,,,,,,,,,,,,,,
"UNIVERSITY OF TEXAS RIO
GRANDE VALLEY",'031505,250,5,,,,,,,,,,,,,,
"UNIVERSITY OF TEXAS
UNIVERSITY CHARTER SCHOOL",'227806,495,99,,,,,,,,0,0,12,0,9,3,0
UPLIFT EDUCATION,'057803,21256,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
"UT TYLER UNIVERSITY
ACADEMY",'212804,844,642,,,,,,,,0,0,1,0,0,0,1
UTOPIA ISD,'232904,220,198,,,,,,,,,,,,,,
UTPB STEM ACADEMY,'068803,812,0,,,,,,,,,,,,,,
UVALDE CISD,'232903,4070,0,,,,,,,,*,*,*,*,*,*,*
VALENTINE ISD,'122902,37,22,,,,,,,,,,,,,,
VALLEY MILLS ISD,'018904,621,124,0,0,1,0,0,0,1,0,0,1,1,0,1,1
VALLEY VIEW ISD,'049903,885,732,,,,,,,,0,0,1,1,0,1,1
VALLEY VIEW ISD,'108916,4053,0,,,,,,,,*,*,*,*,*,*,*
VALOR PUBLIC SCHOOLS,'227829,1080,0,,,,,,,,,,,,,,
VAN ALSTYNE ISD,'091908,1885,1667,0,0,2,0,0,2,0,0,0,11,2,1,12,0
VAN ISD,'234906,2358,1820,0,0,1,1,0,0,2,0,0,2,4,0,0,6
VAN VLECK ISD,'158906,1038,799,0,0,0,1,0,0,1,0,0,0,6,0,0,6
VANGUARD ACADEMY,'108808,4885,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
VEGA ISD,'180902,362,345,0,0,0,1,0,1,0,0,0,0,1,0,1,0
VENUS ISD,'126908,2160,1257,0,0,0,2,0,2,0,0,0,0,8,0,4,4
VERIBEST ISD,'226908,257,126,,,,,,,,,,,,,,
VERNON ISD,'244903,1853,1578,,,,,,,,1,6,2,2,0,11,0
VICTORIA ISD,'235902,12884,128,0,1,7,1,0,6,3,6,5,18,11,0,29,11
VIDOR ISD,'181907,4134,3326,1,2,1,2,0,6,0,1,3,11,11,0,26,0
VILLAGE TECH SCHOOLS,'057847,1239,0,,,,,,,,,,,,,,
"VISTA DEL FUTURO CHARTER
SCHOOL",'071809,251,100,,,,,,,,,,,,,,
VYSEHRAD ISD,'143904,108,106,,,,,,,,,,,,,,
WACO CHARTER SCHOOL,'161801,212,146,,,,,,,,,,,,,,
WACO ISD,'161914,14343,7304,1,3,9,12,0,2,23,4,7,14,24,0,2,47
WAELDER ISD,'089905,274,244,,,,,,,,,,,,,,
WALCOTT ISD,'059902,143,127,,,,,,,,,,,,,,
WALL ISD,'226906,620,601,,,,,,,,1,0,2,0,0,0,3
WALLER ISD,'237904,7660,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
WALNUT BEND ISD,'049908,58,48,,,,,,,,,,,,,,
WALNUT SPRINGS ISD,'018905,171,137,,,,,,,,0,0,1,1,0,2,0
WARREN ISD,'229904,1252,997,,,,,,,,0,0,2,20,0,0,22
WASKOM ISD,'102903,813,686,0,0,0,1,0,1,0,0,0,0,3,0,3,0
WATER VALLEY ISD,'226905,312,273,,,,,,,,0,2,1,1,0,0,4
"WAXAHACHIE FAITH FAMILY
ACADEMY",'070801,2665,115,1,0,0,0,0,0,1,1,0,0,1,0,0,2
WAXAHACHIE ISD,'070912,9612,6508,,,,,,,,3,1,9,8,0,14,7
WAYSIDE SCHOOLS,'227803,1809,0,,,,,,,,*,*,*,*,*,*,*
WEATHERFORD ISD,'184903,7937,5991,1,4,4,2,1,8,2,3,6,18,11,1,33,4
WEBB CISD,'240904,273,0,,,,,,,,,,,,,,
WEIMAR ISD,'045905,653,601,,,,,,,,2,1,1,0,0,3,1
WELLINGTON ISD,'044902,532,505,,,,,,,,0,0,1,0,0,0,1
WELLMAN-UNION CISD,'223904,293,234,,,,,,,,0,1,1,0,0,2,0
WELLS ISD,'037909,259,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
WESLACO ISD,'108913,16494,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
WEST HARDIN COUNTY CISD,'100908,521,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
WEST ISD,'161916,1261,1162,,,,,,,,0,0,1,1,0,2,0
WEST ORANGE-COVE CISD,'181906,2428,1181,,,,,,,,2,1,0,4,0,7,0
WEST OSO ISD,'178915,1875,0,,,,,,,,*,*,*,*,*,*,*
"WEST RUSK COUNTY
CONSOLIDATED ISD",'201914,1019,892,,,,,,,,0,0,6,1,0,7,0
WEST SABINE ISD,'202905,547,500,,,,,,,,0,0,1,0,0,1,0
WESTBROOK ISD,'168903,225,223,,,,,,,,,,,,,,
WESTHOFF ISD,'062905,65,64,,,,,,,,,,,,,,
"WESTLAKE ACADEMY
CHARTER SCHOOL",'220810,885,0,,,,,,,,,,,,,,
WESTPHALIA ISD,'073904,159,153,0,1,0,0,0,1,0,0,1,0,0,0,1,0
WESTWOOD ISD,'001908,1256,984,,,,,,,,0,0,7,3,1,6,3
WHARTON ISD,'241904,475,0,,,,,,,,*,*,*,*,*,*,*
WHEELER ISD,'242903,426,417,,,,,,,,0,0,1,1,0,0,2
WHITE DEER ISD,'033904,372,370,,,,,,,,,,,,,,
WHITE OAK ISD,'092908,767,677,0,2,0,1,0,1,2,3,4,20,14,0,5,36
WHITE SETTLEMENT ISD,'220920,6446,4441,0,6,11,3,0,20,0,3,10,21,4,0,36,2
WHITEFACE CISD,'040902,339,308,,,,,,,,,,,,,,
WHITEHOUSE ISD,'212906,4836,3943,0,0,3,3,0,1,5,6,8,12,19,0,8,37
WHITESBORO ISD,'091909,446,366,,,,,,,,,,,,,,
WHITEWRIGHT ISD,'091910,752,57,,,,,,,,0,0,4,3,0,4,3
WHITHARRAL ISD,'110908,162,159,1,0,0,0,0,0,1,1,0,0,0,0,0,1
WHITNEY ISD,'109911,1475,1120,,,,,,,,1,1,7,1,0,7,3
WICHITA FALLS ISD,'243905,13155,8967,3,3,12,4,4,14,4,14,8,34,26,12,63,7
WILDORADO ISD,'180904,220,213,,,,,,,,,,,,,,
WILLIS ISD,'170904,7633,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
WILLS POINT ISD,'234907,455,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
WILSON ISD,'153907,NR,NR,,,,,,,,,,,,,,
WIMBERLEY ISD,'105905,2541,776,0,0,1,0,0,0,1,0,1,3,4,0,1,7
WINDHAM SCHOOL DISTRICT,'236903,NR,NR,,,,,,,,,,,,,,
WINDTHORST ISD,'005904,433,417,,,,,,,,0,2,6,9,3,1,13
"WINFREE ACADEMY CHARTER
SCHOOLS",'057828,1097,0,,,,,,,,,,,,,,
WINK-LOVING ISD,'248902,385,349,,,,,,,,0,0,1,0,0,1,0
WINNSBORO ISD,'250907,1480,1271,,,,,,,,1,3,7,3,0,3,11
WINONA ISD,'212910,986,726,,,,,,,,0,0,1,0,0,1,0
WINTERS ISD,'200904,546,481,,,,,,,,3,0,0,0,0,3,0
WODEN ISD,'174906,NR,NR,0,0,0,3,0,0,3,1,0,0,6,0,3,4
WOLFE CITY ISD,'116909,639,600,0,2,1,1,0,1,3,0,3,4,8,2,3,10
WOODSBORO ISD,'196902,423,331,,,,,,,,,,,,,,
WOODSON ISD,'224902,158,158,0,0,1,1,0,0,2,0,0,1,1,0,0,2
WOODVILLE ISD,'229903,1210,1036,,,,,,,,1,1,13,20,11,24,0
WORTHAM ISD,'081905,143,129,,,,,,,,0,0,0,1,0,0,1
WYLIE ISD,'043914,16998,8853,2,2,5,4,0,0,13,6,6,24,19,2,23,30
WYLIE ISD,'221912,4845,4220,0,0,12,5,0,2,15,0,1,19,12,0,6,26
YANTIS ISD,'250905,NR,NR,,,,,,,,0,1,0,1,0,2,0
"YELLOWSTONE COLLEGE
PREPARATORY",'101873,237,0,,,,,,,,,,,,,,
"YES PREP PUBLIC SCHOOLS
INC",'101845,966,0,,,,,,,,*,*,*,*,*,*,*
YOAKUM ISD,'062903,1137,992,0,0,1,1,0,2,0,1,0,16,8,0,23,2
YORKTOWN ISD,'062904,522,466,,,,,,,,0,0,0,1,0,1,0
YSLETA ISD,'071905,38040,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*
ZAPATA COUNTY ISD,'253901,3474,0,,,,,,,,,,,,,,
ZAVALLA ISD,'003906,308,262,,,,,,,,0,1,1,1,0,3,0
ZEPHYR ISD,'025906,195,177,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"Abbreviations: EE= ""Early Education"",  ISD=""Independent School District"", CISD= ""Consolidated Independent School District"",INC= ""Incorperated"", LEA= ""Local Education Authority"" , NR= ""No Enrollment Report Received""",,,,,,,,,,,,,,,,,
"* indicates cell has been suppressed, a blank cell indicates no report has been received for a given district in the indicated time period,a 0 indicates that a report was received and no cases were reported for that group in the reported time period.",,,,,,,,,,,,,,,,,
"Data Notes: This set of reports provides an overview of COVID-19 cases in public schools in Texas.Cases in this report are defined as any staff member or student who participates in any on-campus activity that is test-confirmed COVID-19 of which a public school is notified.Updates for the previous Monday-Sunday are provided weekly by 5 pm CDT on Wednesdays.School calendars are set by the local education agency therefore the date of the first week of school varies by organization.Based on Local Education Agency (LEA) reports, the first day of school ranged from 7/27/20 to 9/16/20.Because data is self-reported by schools, local or publicly available information may be more up to date.Private schools are not included in this report. To protect individual privacy, case counts will be suppressed for any school district that has fewer than 50 students enrolled on campus.Suppressed cases will be included in the statewide total. All data are provisional and subject to change.Corrections may lead to data being updated with more accurate or complete information.",,,,,,,,,,,,,,,,,
Data Sources: Case data is self-reported to DSHS by individual public schools.,,,,,,,,,,,,,,,,,
